Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
5.000000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,43.42,18,-18,25.42,12.58,67.08,1,19
5.000000,ExampleTwo,Cancel,32,S,-1,3415.00,GFD,0.00,3410.00,3411.00,15.00,4,-4,11.00,0.00,13.82,7,11
5.016000,ExampleTwo,Insert,33,B,1,3413.00,GFD,0.00,3410.00,3411.00,15.00,4,-4,11.00,0.00,13.82,7,11
5.016000,ExampleTwo,Insert,34,S,1,3414.00,GFD,0.00,3410.00,3411.00,15.00,4,-4,11.00,0.00,13.82,7,11
5.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,43.42,18,-18,25.42,12.58,67.08,1,19
5.250000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
5.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,15.00,4,-4,11.00,0.00,13.82,7,11
5.250000,ExampleOne,Insert,23,S,1,3410.00,GFD,0.00,3410.00,3411.00,43.42,18,-18,25.42,12.58,67.08,1,19
5.250000,ExampleTwo,Fill,33,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3397.66,4,-3,3.34,-0.34,13.82,8,11
5.250000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,11.84,3,-3,2.84,-0.34,13.82,8,11
5.250000,ExampleOne,Fill,23,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3455.74,18,-19,-11.26,13.26,67.08,1,20
5.250000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,46.24,19,-19,-10.76,13.26,67.08,1,20
5.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3413.00,46.24,19,-19,-10.76,13.26,67.08,1,20
5.500000,TraderOne,Tick,,,,,,0.00,3410.00,3413.00,0.00,0,0,0.00,0.00,0.00,0,0
5.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3413.00,11.84,3,-3,2.84,-0.34,13.82,8,11
5.500000,ExampleOne,Insert,24,S,1,3410.00,GFD,0.00,3410.00,3413.00,46.24,19,-19,-10.76,13.26,67.08,1,20
5.500000,ExampleOne,Fill,24,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3457.56,19,-20,7.56,13.94,67.08,1,21
5.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,48.06,20,-20,8.06,13.94,67.08,1,21
5.516000,ExampleTwo,Cancel,34,S,-1,3414.00,GFD,0.00,3410.00,3412.00,11.84,3,-3,2.84,-0.34,13.82,8,11
5.516000,ExampleTwo,Insert,35,B,1,3412.00,GFD,0.00,3410.00,3412.00,11.84,3,-3,2.84,-0.34,13.82,8,11
5.516000,ExampleTwo,Insert,36,S,1,3413.00,GFD,0.00,3410.00,3412.00,11.84,3,-3,2.84,-0.34,13.82,8,11
5.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,48.06,20,-20,8.06,13.94,67.08,1,21
5.750000,TraderOne,Tick,,,,,,0.00,3410.00,3412.00,0.00,0,0,0.00,0.00,0.00,0,0
5.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,11.84,3,-3,5.84,-0.34,13.82,8,11
5.750000,ExampleOne,Insert,25,S,1,3410.00,GFD,0.00,3410.00,3412.00,48.06,20,-20,8.06,13.94,67.08,1,21
5.750000,ExampleOne,Fill,25,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3459.38,20,-21,7.38,14.62,67.08,1,22
5.750000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,49.88,21,-21,7.88,14.62,67.08,1,22
5.956060,ExampleTwo,Fill,36,S,-1,3413.00,GFD,-0.34,3410.00,3413.00,3425.18,3,-4,3.18,-0.68,13.82,8,12
5.956060,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,15.68,4,-4,3.68,-0.68,13.82,8,12
6.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,49.88,21,-21,-55.12,14.62,81.98,1,22
6.000000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,0.00,0,0,0.00,0.00,0.00,0,0
6.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,15.68,4,-4,-4.32,-0.68,15.32,8,12
6.016000,ExampleOne,Insert,26,S,1,3410.00,GFD,0.00,3410.00,3415.00,49.88,21,-21,-55.12,14.62,81.98,1,22
6.016000,ExampleOne,Fill,26,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3461.20,21,-22,7.20,15.30,81.98,1,23
6.016000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,51.70,22,-22,7.70,15.30,81.98,1,23
6.016000,ExampleTwo,Cancel,35,B,-1,3412.00,GFD,0.00,3410.00,3412.00,15.68,4,-4,-4.32,-0.68,15.32,8,12
6.016000,ExampleTwo,Insert,37,B,1,3413.00,GFD,0.00,3410.00,3412.00,15.68,4,-4,-4.32,-0.68,15.32,8,12
6.016000,ExampleTwo,Insert,38,S,1,3414.00,GFD,0.00,3410.00,3412.00,15.68,4,-4,-4.32,-0.68,15.32,8,12
6.205569,ExampleTwo,Fill,37,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3396.98,4,-3,4.02,-1.02,15.32,9,12
6.205569,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,12.52,3,-3,3.52,-1.02,15.32,9,12
6.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,51.70,22,-22,7.70,15.30,81.98,1,23
6.250000,TraderOne,Tick,,,,,,0.00,3410.00,3412.00,0.00,0,0,0.00,0.00,0.00,0,0
6.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,12.52,3,-3,6.52,-1.02,15.32,9,12
6.266000,ExampleOne,Insert,27,S,1,3410.00,GFD,0.00,3410.00,3412.00,51.70,22,-22,7.70,15.30,81.98,1,23
6.266000,ExampleOne,Fill,27,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3463.02,22,-23,7.02,15.98,81.98,1,24
6.266000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,53.52,23,-23,7.52,15.98,81.98,1,24
6.266000,ExampleTwo,Cancel,38,S,-1,3414.00,GFD,0.00,3410.00,3412.00,12.52,3,-3,6.52,-1.02,15.32,9,12
6.266000,ExampleTwo,Insert,39,B,1,3412.00,GFD,0.00,3410.00,3412.00,12.52,3,-3,6.52,-1.02,15.32,9,12
6.266000,ExampleTwo,Insert,40,S,1,3413.00,GFD,0.00,3410.00,3412.00,12.52,3,-3,6.52,-1.02,15.32,9,12
6.371398,ExampleTwo,Fill,40,S,-1,3413.00,GFD,-0.34,3410.00,3413.00,3425.86,3,-4,3.86,-1.36,15.32,9,13
6.371398,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,16.36,4,-4,4.36,-1.36,15.32,9,13
6.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,53.52,23,-23,-61.48,15.98,88.34,1,24
6.500000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,0.00,0,0,0.00,0.00,0.00,0,0
6.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,16.36,4,-4,-3.64,-1.36,15.32,9,13
6.516000,ExampleOne,Insert,28,S,1,3410.00,GFD,0.00,3410.00,3415.00,53.52,23,-23,-61.48,15.98,88.34,1,24
6.516000,ExampleOne,Fill,28,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3464.84,23,-24,6.84,16.66,88.34,1,25
6.516000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,55.34,24,-24,7.34,16.66,88.34,1,25
6.516000,ExampleTwo,Cancel,39,B,-1,3412.00,GFD,0.00,3410.00,3412.00,16.36,4,-4,-3.64,-1.36,15.32,9,13
6.516000,ExampleTwo,Insert,41,B,1,3413.00,GFD,0.00,3410.00,3412.00,16.36,4,-4,-3.64,-1.36,15.32,9,13
6.516000,ExampleTwo,Insert,42,S,1,3414.00,GFD,0.00,3410.00,3412.00,16.36,4,-4,-3.64,-1.36,15.32,9,13
6.632504,ExampleTwo,Fill,41,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3396.30,4,-3,4.70,-1.70,15.32,10,13
6.632504,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,13.20,3,-3,4.20,-1.70,15.32,10,13
6.714483,ExampleTwo,Fill,42,S,-1,3414.00,GFD,-0.34,3410.00,3414.00,3427.54,3,-4,1.54,-2.04,15.32,10,14
6.714483,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3414.00,18.04,4,-4,2.04,-2.04,15.32,10,14
6.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,55.34,24,-24,-64.66,16.66,91.52,1,25
6.750000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,0.00,0,0,0.00,0.00,0.00,0,0
6.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,18.04,4,-4,-1.96,-2.04,15.32,10,14
6.766000,ExampleOne,Insert,29,S,1,3410.00,GFD,0.00,3410.00,3415.00,55.34,24,-24,-64.66,16.66,91.52,1,25
6.766000,ExampleOne,Fill,29,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3466.66,24,-25,6.66,17.34,91.52,1,26
6.766000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,57.16,25,-25,7.16,17.34,91.52,1,26
6.766000,ExampleTwo,Insert,43,B,1,3413.00,GFD,0.00,3410.00,3412.00,18.04,4,-4,-1.96,-2.04,15.32,10,14
6.766000,ExampleTwo,Insert,44,S,1,3414.00,GFD,0.00,3410.00,3412.00,18.04,4,-4,-1.96,-2.04,15.32,10,14
6.938734,ExampleTwo,Fill,44,S,-1,3414.00,GFD,-0.34,3410.00,3414.00,3432.38,4,-5,2.38,-2.38,15.32,10,15
6.938734,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3414.00,22.88,5,-5,2.88,-2.38,15.32,10,15
7.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,57.16,25,-25,-67.84,17.34,94.70,1,26
7.000000,TraderOne,Tick,,,,,,0.00,3410.00,3415.00,0.00,0,0,0.00,0.00,0.00,0,0
7.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,22.88,5,-5,-2.12,-2.38,15.32,10,15
7.000000,ExampleOne,Insert,30,S,1,3410.00,GFD,0.00,3410.00,3415.00,57.16,25,-25,-67.84,17.34,94.70,1,26
7.000000,ExampleTwo,Fill,43,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3389.78,5,-4,8.22,-2.72,15.32,11,15
7.000000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,19.72,4,-4,7.72,-2.72,15.32,11,15
7.000000,ExampleOne,Fill,30,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3469.48,25,-26,-18.52,18.02,94.70,1,27
7.000000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,59.98,26,-26,-18.02,18.02,94.70,1,27
7.016000,ExampleTwo,Insert,45,B,1,3414.00,GFD,0.00,3410.00,3413.00,19.72,4,-4,7.72,-2.72,15.32,11,15
7.016000,ExampleTwo,Insert,46,S,1,3415.00,GFD,0.00,3410.00,3413.00,19.72,4,-4,7.72,-2.72,15.32,11,15
7.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3413.00,59.98,26,-26,-18.02,18.02,94.70,1,27
7.250000,TraderOne,Tick,,,,,,0.00,3410.00,3413.00,0.00,0,0,0.00,0.00,0.00,0,0
7.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3413.00,19.72,4,-4,7.72,-2.72,15.32,11,15
7.250000,ExampleOne,Insert,31,S,1,3410.00,GFD,0.00,3410.00,3413.00,59.98,26,-26,-18.02,18.02,94.70,1,27
7.250000,ExampleTwo,Fill,45,B,-1,3414.00,GFD,-0.34,3410.00,3414.00,-3393.94,4,-3,4.06,-3.06,15.32,12,15
7.250000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3414.00,15.56,3,-3,3.56,-3.06,15.32,12,15
7.250000,ExampleOne,Fill,31,S,-1,3414.00,GFD,0.68,3410.00,3414.00,3473.30,26,-27,-44.70,18.70,94.70,1,28
7.250000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3414.00,63.80,27,-27,-44.20,18.70,94.70,1,28
7.250000,ExampleTwo,Cancel,46,S,-1,3415.00,GFD,0.00,3410.00,3414.00,15.56,3,-3,3.56,-3.06,15.32,12,15
7.250000,ExampleTwo,Insert,47,B,1,3413.00,GFD,0.00,3410.00,3414.00,15.56,3,-3,3.56,-3.06,15.32,12,15
7.250000,ExampleTwo,Insert,48,S,1,3414.00,GFD,0.00,3410.00,3414.00,15.56,3,-3,3.56,-3.06,15.32,12,15
7.289983,ExampleTwo,Fill,47,B,-1,3413.00,GFD,-0.34,3410.00,3413.00,-3397.10,3,-2,6.90,-3.40,15.32,13,15
7.289983,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3413.00,12.40,2,-2,6.40,-3.40,15.32,13,15
7.471054,ExampleOne,Fill,10,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3344.86,27,-26,91.14,18.36,94.70,2,28
7.471054,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,64.64,26,-26,90.64,18.36,94.70,2,28
7.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,64.64,26,-26,90.64,18.36,94.70,2,28
7.500000,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
7.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,12.40,2,-2,14.40,-3.40,15.32,13,15
7.516000,ExampleOne,Insert,32,B,1,3409.00,GFD,0.00,3410.00,3409.00,64.64,26,-26,90.64,18.36,94.70,2,28
7.516000,ExampleTwo,Cancel,48,S,-1,3414.00,GFD,0.00,3410.00,3409.00,12.40,2,-2,14.40,-3.40,15.32,13,15
7.516000,ExampleTwo,Insert,49,B,1,3411.00,GFD,0.00,3410.00,3409.00,12.40,2,-2,14.40,-3.40,15.32,13,15
7.516000,ExampleOne,Insert,33,S,1,3410.00,GFD,0.00,3410.00,3409.00,64.64,26,-26,90.64,18.36,94.70,2,28
7.516000,ExampleTwo,Fill,49,B,-1,3411.00,GFD,-0.34,3410.00,3411.00,-3398.26,2,-1,10.74,-3.74,15.32,14,15
7.516000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3411.00,11.24,1,-1,10.24,-3.74,15.32,14,15
7.516000,ExampleOne,Fill,33,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3474.96,26,-27,37.96,19.04,94.70,2,29
7.516000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,65.46,27,-27,38.46,19.04,94.70,2,29
7.516000,ExampleTwo,Insert,50,S,1,3412.00,GFD,0.00,3410.00,3411.00,11.24,1,-1,10.24,-3.74,15.32,14,15
7.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,65.46,27,-27,38.46,19.04,94.70,2,29
7.750000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
7.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,11.24,1,-1,10.24,-3.74,15.32,14,15
7.766000,ExampleOne,Insert,34,S,1,3410.00,GFD,0.00,3410.00,3411.00,65.46,27,-27,38.46,19.04,94.70,2,29
7.766000,ExampleOne,Fill,34,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3474.78,27,-28,64.78,19.72,94.70,2,30
7.766000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,65.28,28,-28,65.28,19.72,94.70,2,30
7.766000,ExampleTwo,Cancel,50,S,-1,3412.00,GFD,0.00,3410.00,3410.00,11.24,1,-1,10.24,-3.74,15.32,14,15
7.766000,ExampleTwo,Insert,51,B,1,3410.00,GFD,0.00,3410.00,3410.00,11.24,1,-1,10.24,-3.74,15.32,14,15
7.766000,ExampleTwo,Insert,52,S,1,3411.00,GFD,0.00,3410.00,3410.00,11.24,1,-1,10.24,-3.74,15.32,14,15
8.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,65.28,28,-28,37.28,19.72,94.70,2,30
8.000000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
8.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,11.24,1,-1,10.24,-3.74,15.32,14,15
8.000000,ExampleOne,Insert,35,S,1,3410.00,GFD,0.00,3410.00,3411.00,65.28,28,-28,37.28,19.72,94.70,2,30
8.000000,ExampleOne,Fill,35,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3474.60,28,-29,64.60,20.40,94.70,2,31
8.000000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,65.10,29,-29,65.10,20.40,94.70,2,31
8.001238,ExampleTwo,Fill,51,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3398.42,1,0,11.58,-4.08,15.32,15,15
8.001238,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,11.08,0,0,11.08,-4.08,15.32,15,15
8.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,65.10,29,-29,36.10,20.40,94.70,2,31
8.250000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
8.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,11.08,0,0,11.08,-4.08,15.32,15,15
8.266000,ExampleOne,Insert,36,S,1,3410.00,GFD,0.00,3410.00,3411.00,65.10,29,-29,36.10,20.40,94.70,2,31
8.266000,ExampleTwo,Cancel,52,S,-1,3411.00,GFD,0.00,3410.00,3411.00,11.08,0,0,11.08,-4.08,15.32,15,15
8.266000,ExampleTwo,Insert,53,B,1,3409.00,GFD,0.00,3410.00,3411.00,11.08,0,0,11.08,-4.08,15.32,15,15
8.266000,ExampleTwo,Insert,54,S,1,3410.00,GFD,0.00,3410.00,3411.00,11.08,0,0,11.08,-4.08,15.32,15,15
8.409355,ExampleOne,Fill,36,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3475.44,29,-30,65.44,20.06,94.70,2,32
8.409355,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,65.94,30,-30,65.94,20.06,94.70,2,32
8.409355,ExampleTwo,Fill,54,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3421.42,0,-1,11.42,-4.42,15.32,15,16
8.409355,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,11.92,1,-1,11.92,-4.42,15.32,15,16
8.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,65.94,30,-30,65.94,20.06,94.70,2,32
8.500000,TraderOne,Tick,,,,,,0.00,3410.00,3410.00,0.00,0,0,0.00,0.00,0.00,0,0
8.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,11.92,1,-1,11.92,-4.42,15.32,15,16
8.500000,ExampleOne,Insert,37,S,1,3410.00,GFD,0.00,3410.00,3410.00,65.94,30,-30,65.94,20.06,94.70,2,32
8.500000,ExampleOne,Fill,37,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3475.26,30,-31,65.26,20.74,94.70,2,33
8.500000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,65.76,31,-31,65.76,20.74,94.70,2,33
8.516000,ExampleTwo,Cancel,53,B,-1,3409.00,GFD,0.00,3410.00,3410.00,11.92,1,-1,11.92,-4.42,15.32,15,16
8.516000,ExampleTwo,Insert,55,B,1,3410.00,GFD,0.00,3410.00,3410.00,11.92,1,-1,11.92,-4.42,15.32,15,16
8.516000,ExampleTwo,Insert,56,S,1,3411.00,GFD,0.00,3410.00,3410.00,11.92,1,-1,11.92,-4.42,15.32,15,16
8.635583,ExampleTwo,Fill,55,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3397.74,1,0,12.26,-4.76,15.32,16,16
8.635583,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,11.76,0,0,11.76,-4.76,15.32,16,16
8.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,65.76,31,-31,34.76,20.74,94.70,2,33
8.750000,TraderOne,Tick,,,,,,0.00,3410.00,3411.00,0.00,0,0,0.00,0.00,0.00,0,0
8.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,11.76,0,0,11.76,-4.76,15.32,16,16
8.750000,ExampleOne,Insert,38,S,1,3410.00,GFD,0.00,3410.00,3411.00,65.76,31,-31,34.76,20.74,94.70,2,33
8.750000,ExampleTwo,Cancel,56,S,-1,3411.00,GFD,0.00,3410.00,3411.00,11.76,0,0,11.76,-4.76,15.32,16,16
8.766000,ExampleTwo,Insert,57,B,1,3409.00,GFD,0.00,3410.00,3411.00,11.76,0,0,11.76,-4.76,15.32,16,16
8.766000,ExampleTwo,Insert,58,S,1,3410.00,GFD,0.00,3410.00,3411.00,11.76,0,0,11.76,-4.76,15.32,16,16
8.822111,ExampleOne,Fill,32,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3342.90,31,-30,97.10,20.40,94.70,3,33
8.822111,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,66.60,30,-30,96.60,20.40,94.70,3,33
8.822111,ExampleTwo,Fill,57,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3396.90,0,1,12.10,-5.10,15.32,17,16
8.822111,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,12.60,-1,1,11.60,-5.10,15.32,17,16
9.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,66.60,30,-30,126.60,20.40,94.70,3,33
9.000000,TraderOne,Tick,,,,,,0.00,3410.00,3408.00,0.00,0,0,0.00,0.00,0.00,0,0
9.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,12.60,-1,1,10.60,-5.10,15.32,17,16
9.016000,ExampleOne,Insert,39,B,1,3409.00,GFD,0.00,3410.00,3408.00,66.60,30,-30,126.60,20.40,94.70,3,33
9.016000,ExampleOne,Fill,39,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3343.08,30,-29,95.92,21.08,94.70,4,33
9.016000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,66.42,29,-29,95.42,21.08,94.70,4,33
9.016000,ExampleTwo,Cancel,58,S,-1,3410.00,GFD,0.00,3410.00,3409.00,12.60,-1,1,10.60,-5.10,15.32,17,16
9.016000,ExampleTwo,Insert,59,B,1,3408.00,GFD,0.00,3410.00,3409.00,12.60,-1,1,10.60,-5.10,15.32,17,16
9.016000,ExampleTwo,Insert,60,S,1,3409.00,GFD,0.00,3410.00,3409.00,12.60,-1,1,10.60,-5.10,15.32,17,16
9.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,66.42,29,-29,95.42,21.08,94.70,4,33
9.250000,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
9.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,12.60,-1,1,11.60,-5.10,15.32,17,16
9.266000,ExampleOne,Insert,40,B,1,3409.00,GFD,0.00,3410.00,3409.00,66.42,29,-29,95.42,21.08,94.70,4,33
9.266000,ExampleOne,Fill,40,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3343.26,29,-28,94.74,21.76,94.70,5,33
9.266000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,66.24,28,-28,94.24,21.76,94.70,5,33
9.500000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,66.24,28,-28,94.24,21.76,94.70,5,33
9.500000,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
9.500000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,12.60,-1,1,11.60,-5.10,15.32,17,16
9.500000,ExampleOne,Insert,41,B,1,3409.00,GFD,0.00,3410.00,3409.00,66.24,28,-28,94.24,21.76,94.70,5,33
9.500000,ExampleOne,Fill,41,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3343.44,28,-27,93.56,22.44,94.70,6,33
9.500000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,66.06,27,-27,93.06,22.44,94.70,6,33
9.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,66.06,27,-27,93.06,22.44,94.70,6,33
9.750000,TraderOne,Tick,,,,,,0.00,3410.00,3409.00,0.00,0,0,0.00,0.00,0.00,0,0
9.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,12.60,-1,1,11.60,-5.10,15.32,17,16
9.750000,ExampleOne,Insert,42,B,1,3409.00,GFD,0.00,3410.00,3409.00,66.06,27,-27,93.06,22.44,94.70,6,33
9.750000,ExampleTwo,Fill,60,S,-1,3409.00,GFD,-0.34,3410.00,3409.00,3421.94,-1,0,11.94,-5.44,15.32,17,17
9.750000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,12.44,0,0,12.44,-5.44,15.32,17,17
9.750000,ExampleOne,Fill,42,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3343.62,27,-26,92.38,23.12,94.70,7,33
9.750000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,65.88,26,-26,91.88,23.12,94.70,7,33
9.776767,ExampleOne,Fill,38,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3476.22,26,-27,66.22,22.78,94.70,7,34
9.776767,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,66.72,27,-27,66.72,22.78,94.70,7,34
10.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,66.72,27,-27,120.72,22.78,94.70,7,34
10.000000,TraderOne,Tick,,,,,,0.00,3410.00,3408.00,0.00,0,0,0.00,0.00,0.00,0,0
10.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,12.44,0,0,12.44,-5.44,15.32,17,17
10.016000,ExampleOne,Insert,43,B,1,3409.00,GFD,0.00,3410.00,3408.00,66.72,27,-27,120.72,22.78,94.70,7,34
10.016000,ExampleOne,Insert,44,S,1,3410.00,GFD,0.00,3410.00,3408.00,66.72,27,-27,120.72,22.78,94.70,7,34
10.016000,ExampleTwo,Cancel,59,B,-1,3408.00,GFD,0.00,3410.00,3408.00,12.44,0,0,12.44,-5.44,15.32,17,17
10.016000,ExampleTwo,Insert,61,B,1,3409.00,GFD,0.00,3410.00,3408.00,12.44,0,0,12.44,-5.44,15.32,17,17
10.016000,ExampleTwo,Insert,62,S,1,3410.00,GFD,0.00,3410.00,3408.00,12.44,0,0,12.44,-5.44,15.32,17,17
10.250000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,66.72,27,-27,120.72,22.78,94.70,7,34
10.250000,TraderOne,Tick,,,,,,0.00,3410.00,3408.00,0.00,0,0,0.00,0.00,0.00,0,0
10.250000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,12.44,0,0,12.44,-5.44,15.32,17,17
10.358800,ExampleOne,Fill,43,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3341.94,27,-26,94.06,22.44,94.70,8,34
